ID,Credit Amount,Is Male,Age in Years,Repay Delay Sep,Repay Delay Aug,Repay Delay Jul,Prior Pay Sep,Prior Pay Aug,Prior Pay Jul,Defaulted,Graduate School,Is Married,Prior Pay Total,Repay Delay Total
22378,220000,False,28,0,0,0,5012,2500,2000,False,0,False,17512,0
22379,240000,False,29,0,0,0,5510,6000,8808,False,1,False,38324,0
22380,140000,False,31,0,0,0,518,518,518,False,0,False,3258,0
22381,200000,False,32,0,0,0,11002,517,11214,False,1,False,77702,0
22382,410000,False,30,0,0,0,8417,0,2830,False,1,False,11747,0
22383,140000,False,34,0,0,0,2710,2760,3386,False,0,True,14938,0
22384,80000,False,30,0,0,0,13000,6000,5122,False,0,False,60134,0
22385,340000,False,29,0,0,0,8730,9680,8613,False,0,False,44373,0
22386,140000,False,29,0,0,0,0,0,6560,True,1,False,12947,0
22389,360000,False,31,0,0,0,5964,1340,1650,False,0,False,58778,0
22391,500000,False,32,0,0,0,5637,972,16671,False,0,False,47128,0
22392,250000,False,33,2,0,0,7991,9000,8000,True,1,False,49191,4
22394,80000,False,33,0,0,0,3113,2627,1850,False,0,True,13033,0
22395,180000,False,30,0,0,0,1541,1500,4911,False,0,False,32709,0
22396,320000,False,30,0,0,0,2868,1681,1693,False,1,False,9655,0
22398,250000,False,30,0,0,0,82,82,82,False,0,False,4509,0
22399,380000,False,27,0,0,0,3250,6200,5000,False,1,False,19252,0
22400,200000,False,27,0,0,0,0,0,0,False,1,False,0,0
22401,260000,False,28,0,0,0,8006,7550,8080,False,0,True,37856,0
22403,100000,False,28,1,0,0,0,0,0,False,1,False,0,1
22404,180000,False,28,0,0,0,3200,2500,3000,False,0,True,19200,0
22405,150000,False,26,0,0,0,4486,4235,3161,False,1,False,19867,0
22406,230000,False,27,0,0,0,10000,10000,4000,False,0,False,37000,0
22407,160000,False,29,0,0,0,4002,5390,6000,False,0,False,29392,0
22408,360000,False,30,0,0,0,20000,5000,5000,False,0,True,43000,0
22409,150000,False,28,0,0,0,5125,10104,10017,False,0,True,52246,0
22410,360000,False,34,0,0,0,0,0,0,True,1,True,0,0
22411,10000,False,37,0,0,0,6495,5794,9585,False,0,False,29996,0
22412,20000,False,35,0,0,0,1579,1602,1308,True,0,False,7435,0
22413,50000,False,35,0,0,0,2000,2000,2000,False,0,True,10000,0
22414,50000,False,37,1,2,0,0,1481,1416,False,0,False,6020,3
22418,50000,False,36,0,0,0,2002,4228,1603,False,0,False,10243,0
22419,350000,False,36,0,0,0,10000,9000,10000,False,0,True,69800,0
22420,210000,False,40,0,0,0,1520,1856,1564,False,0,True,11408,0
22421,10000,False,23,0,0,0,1117,1302,1566,False,0,False,4596,2
22423,80000,False,33,0,0,0,3000,3000,3109,False,1,True,18109,0
22424,110000,False,33,0,0,0,3200,4521,20000,True,0,False,35931,0
22425,180000,False,40,0,0,0,0,1040,258,False,1,False,1298,0
22426,360000,False,37,0,0,0,0,740,871,False,0,False,3591,0
22428,180000,False,34,0,0,0,5589,4312,2490,False,0,True,12541,0
22429,190000,False,35,0,0,0,3054,3529,3000,False,0,False,19183,0
22433,120000,False,47,0,0,0,0,0,0,False,0,True,0,0
22434,100000,False,36,2,0,0,5220,16608,0,True,0,True,56261,4
22435,60000,False,45,0,0,0,1413,1500,1173,False,0,False,5684,0
22436,360000,False,38,0,0,0,9300,14200,9200,False,1,False,65003,2
22437,310000,False,38,0,0,0,12000,12000,8500,False,0,True,60000,0
22438,280000,False,37,0,0,0,13214,13466,12619,False,0,False,82808,0
22440,260000,False,38,0,0,0,2984,3100,3200,False,0,True,22923,0
22441,180000,False,36,0,0,0,23,3,0,False,0,True,2176,0
22442,330000,False,36,0,0,0,10037,10109,10053,False,0,False,58215,0
22443,400000,False,46,0,0,2,60064,42,1202,True,0,True,72812,2
22444,90000,False,36,0,0,2,8600,0,4100,False,0,True,27700,2
22445,200000,False,36,0,0,0,0,0,0,True,1,False,0,0
22446,280000,False,38,0,0,0,4041,16830,19862,False,0,False,60278,0
22447,350000,False,37,0,0,0,0,4100,0,False,1,True,4100,0
22448,50000,False,42,0,0,0,2083,1840,31000,False,0,True,39117,0
22449,50000,False,44,0,0,0,390,390,18015,False,0,False,22871,0
22450,120000,False,41,0,0,0,0,28466,21455,False,0,True,50121,0
22451,80000,False,38,0,0,0,3000,2000,1000,False,0,False,12000,0
22452,90000,False,36,0,0,0,55000,5023,5030,False,0,False,95818,0
22453,50000,False,44,0,0,0,1800,2122,1600,False,0,False,8522,0
22454,180000,False,44,0,0,0,6102,23200,0,False,1,True,67192,2
22455,200000,False,31,0,0,0,7000,7000,7000,False,0,True,42000,0
22456,420000,False,31,0,0,0,4153,4031,3040,False,0,True,20346,0
22457,270000,False,31,0,0,0,14305,43000,1740,False,0,True,82090,0
22458,50000,False,49,0,0,0,3005,2000,2000,False,0,True,12005,0
22459,30000,False,41,0,0,0,1450,1560,1350,False,1,True,7161,0
22461,170000,False,42,0,0,0,1985,1000,16000,False,0,True,75273,0
22464,120000,False,40,0,0,0,6020,3900,1700,False,0,True,15920,0
22468,70000,False,48,0,0,0,1930,6384,4292,False,0,True,14958,0
22469,30000,False,44,0,0,0,1814,1459,1373,True,0,True,7782,0
22470,70000,False,48,1,2,0,0,1500,1200,True,0,True,5200,3
22471,20000,False,49,0,0,0,2100,1700,3500,True,0,True,11300,0
22472,140000,False,45,0,0,0,381,2290,437,False,0,True,4728,0
22474,90000,False,42,0,0,0,1562,1832,1600,False,0,True,6994,0
22475,30000,False,44,1,2,2,0,0,0,False,0,False,0,5
22476,260000,False,41,0,0,0,1365,717,717,False,0,True,7132,0
22477,100000,False,36,1,0,0,0,19928,4000,False,0,True,27528,1
22478,150000,False,36,1,0,0,0,0,0,False,0,False,3220,1
22482,150000,False,36,0,0,0,5279,0,0,False,0,True,5279,0
22483,80000,False,38,0,0,0,6259,1393,1627,False,1,True,29627,0
22484,310000,False,39,0,0,0,3000,5000,5000,False,0,True,28000,0
22485,200000,False,46,0,0,0,1261,8187,1261,False,0,True,14492,0
22486,20000,False,43,0,0,0,1205,1535,1242,False,0,True,5614,0
22488,200000,False,35,0,0,0,2000,0,2412,False,0,False,6204,0
22489,20000,False,45,0,0,0,1071,1000,0,False,0,True,3811,0
22490,300000,False,30,0,0,0,200,208,2610,False,1,False,3018,0
22491,230000,False,34,1,0,0,0,0,0,False,0,True,0,1
22492,50000,False,35,0,0,0,1121,1168,1075,True,0,True,4682,0
22493,50000,False,39,0,0,0,2067,3000,1171,False,0,True,12738,0
22494,110000,False,40,0,0,0,4058,4913,3000,False,0,True,21071,0
22496,50000,False,46,0,0,0,7084,1000,19286,False,0,False,29484,0
22497,50000,False,32,0,0,0,1868,2300,1239,True,0,True,7207,0
22498,440000,False,46,0,0,0,7700,8610,6907,False,0,True,34745,0
22499,150000,False,38,0,0,0,0,0,0,False,0,False,0,0
22501,180000,False,33,0,0,0,0,1112,10383,False,0,True,18344,0
22502,230000,False,33,0,0,0,2000,2000,2000,False,1,False,12400,0
22504,260000,False,32,0,0,0,10000,9014,11002,True,0,False,52521,0
22505,260000,False,33,0,0,0,13000,29022,7500,True,0,False,95491,0
22506,310000,False,33,0,0,0,0,0,0,True,1,True,753,0
22508,120000,False,40,0,0,0,3613,3818,18564,False,0,False,46983,0
22509,400000,False,41,0,0,0,2000,2002,2000,False,0,True,16002,0
22510,80000,False,45,0,0,0,23699,22670,0,False,0,True,46369,0
22511,60000,False,40,0,0,0,2000,2000,2000,False,0,True,11500,0
22512,160000,False,40,0,0,0,6574,12121,0,False,0,True,39251,2
22513,220000,False,34,0,0,0,8200,8000,6108,False,0,True,44751,0
22514,300000,False,46,0,0,0,3000,3000,2500,False,0,True,18867,0
22515,100000,False,32,0,0,0,3481,6006,3246,False,0,False,21479,0
22516,60000,False,37,0,0,0,1940,2019,2236,False,0,True,10326,0
22517,80000,False,43,0,0,0,10000,9000,9000,False,0,True,55500,0
22518,10000,False,43,0,0,0,2006,5805,4013,False,0,False,28745,0
22519,30000,False,40,0,0,0,11158,18245,9714,False,0,False,90815,0
22520,500000,False,36,0,0,0,10786,12390,12692,False,1,True,81023,0
22522,300000,False,35,0,0,0,1006,350,5107,False,0,False,9551,0
22524,280000,False,37,0,2,0,0,4689,2300,True,1,False,9646,2
22526,500000,False,33,0,0,0,1468,3766,580,False,0,True,16734,0
22527,250000,False,43,0,0,0,1304,830,2054,False,0,True,4188,0
22528,120000,False,47,0,0,0,2327,1083,500,False,0,False,5460,0
22529,20000,False,35,0,0,0,1492,0,0,False,0,False,1492,0
22531,220000,False,46,0,0,0,5000,6000,5000,False,0,False,27229,0
22532,30000,False,49,0,0,0,1600,1600,2000,False,0,True,8200,0
22533,340000,False,45,0,0,0,11000,10005,5336,False,0,True,74417,0
22534,180000,False,36,0,0,0,2000,2000,2000,False,1,True,7600,0
22535,40000,False,40,0,0,0,776,776,776,True,1,True,5339,0
22536,20000,False,37,0,0,0,1400,2000,1500,False,0,True,8900,0
22538,50000,False,41,0,0,0,2200,2100,2228,True,0,True,9178,0
22539,300000,False,31,0,0,0,2765,28773,0,False,1,True,47637,2
22540,140000,False,33,0,0,0,22400,2000,2000,False,0,False,39300,0
22542,100000,False,45,0,0,0,3315,3664,3157,False,0,True,18436,0
22543,130000,False,40,2,0,0,1165,3000,0,True,0,False,7865,4
22544,200000,False,47,1,0,0,0,0,0,True,0,False,665,1
22545,200000,False,48,0,0,0,0,2080,3567,True,1,True,8459,0
22546,200000,False,31,1,0,0,6372,2182,6605,False,1,False,16129,1
22547,180000,False,32,0,0,0,4579,5000,2000,False,1,False,23679,0
22548,360000,False,33,0,0,0,0,3240,1943,True,0,True,5183,0
22549,420000,False,34,0,0,0,8967,33661,3005,False,1,False,93693,0
22550,180000,False,35,0,0,0,0,1000,0,False,1,True,8000,2
22552,120000,False,34,0,0,0,0,0,0,True,1,True,0,0
22553,80000,False,35,0,0,0,1966,2055,1720,False,0,True,10261,0
22554,180000,False,38,1,0,0,0,0,0,False,1,True,0,1
22555,20000,False,32,0,0,2,2900,0,1400,True,0,True,7700,4
22556,180000,False,32,0,0,0,6400,6400,7000,False,0,True,34800,0
22557,230000,False,34,0,0,0,1401,1635,4180,False,0,True,15889,0
22558,80000,False,43,0,0,0,4000,4000,0,False,0,True,8000,0
22559,90000,False,42,0,0,0,2086,2987,5856,False,0,True,29577,0
22560,300000,False,30,0,0,0,1500,1800,2000,False,0,True,29860,0
22561,160000,False,36,1,0,0,0,0,0,True,1,False,300,1
22562,180000,False,47,0,0,0,701,411,960,False,0,False,6505,0
22564,230000,False,30,0,0,0,38172,9000,7800,False,1,False,72263,0
22566,500000,True,31,0,0,0,750,2676,1,False,1,False,3427,0
22568,280000,True,31,0,0,0,0,0,787,True,1,False,2020,0
22569,200000,True,32,1,2,0,341,8024,5000,False,0,True,28186,3
22570,180000,True,31,0,0,0,3073,3010,2010,False,1,False,11293,0
22571,240000,False,34,0,0,0,1479,1479,1479,True,1,True,8811,0
22572,500000,False,44,0,0,0,14000,15000,4000,False,1,True,43784,0
22573,180000,False,48,0,0,0,0,762,0,False,0,True,1891,0
22574,330000,False,43,0,0,0,3000,2500,3000,False,0,True,13670,0
22575,420000,False,37,0,0,0,15500,17000,13541,False,1,False,71000,0
22576,220000,False,33,0,0,0,3100,3269,2800,False,0,True,14668,0
22577,170000,False,34,0,0,0,0,0,0,False,0,False,0,0
22578,140000,False,48,0,0,0,19891,11639,14362,False,1,True,94806,0
22579,200000,False,31,0,0,0,8500,7500,7000,False,0,False,37000,0
22580,230000,False,32,0,0,0,5855,3000,1848,False,0,True,16603,0
22581,150000,False,31,0,0,0,5345,0,0,False,0,False,7957,2
22582,240000,False,37,0,0,0,31187,1280,7643,False,1,False,54039,0
22583,210000,False,49,0,0,0,8455,18145,3019,False,0,True,66122,0
22584,500000,False,35,0,0,0,12197,15263,4672,False,1,False,33482,0
22586,60000,False,31,0,0,0,2800,3200,2535,False,0,False,11939,2
22587,290000,False,34,0,0,0,9263,9041,7027,False,1,True,53471,0
22588,80000,False,48,0,0,0,2030,2000,2000,False,0,False,48030,0
22589,180000,False,46,0,0,0,15000,11080,10000,False,1,True,63080,0
22590,350000,False,33,0,0,0,5343,1359,14615,False,0,True,22837,0
22591,160000,False,41,0,0,0,1000,1000,0,True,0,False,2351,0
22592,210000,False,36,0,0,0,3000,3000,2804,False,0,False,17272,0
22593,160000,False,35,1,0,0,0,0,0,False,1,True,1240,1
22594,350000,False,40,0,0,0,0,20596,0,False,1,True,20596,0
22595,130000,False,41,0,0,0,4714,4553,4203,False,0,True,23070,0
22596,240000,False,49,0,0,2,2421,0,3305,False,0,True,15701,2
22597,330000,False,40,0,0,0,3100,3026,3000,False,0,True,18442,0
22598,500000,False,45,1,0,0,1376,3723,1319,True,0,True,6418,1
22599,170000,False,41,0,0,0,0,978,1009,False,0,True,4000,0
22600,240000,False,43,0,0,0,1868,7208,6450,False,0,True,23646,0
22601,180000,False,47,0,0,0,6028,7758,5188,True,0,False,27121,0
22602,260000,False,36,0,0,0,13184,1700,5190,False,0,False,33632,0
22603,130000,False,43,0,0,0,6776,2811,3589,False,0,True,27179,0
22604,30000,False,38,0,0,0,1001,220,1705,False,0,False,2926,0
22605,440000,False,42,1,0,0,0,0,17297,False,0,False,30794,1
22606,260000,False,43,0,0,0,1742,0,0,False,0,True,18441,0
22607,30000,False,38,2,0,0,1800,2000,1400,False,1,True,8200,2
22608,390000,False,37,0,0,0,17843,8315,6839,False,0,True,40746,0
22609,260000,False,45,0,0,0,6302,5300,2600,False,0,True,36702,0
22610,70000,False,46,0,0,0,3500,2000,2000,False,0,True,11000,0
22612,150000,False,32,0,0,0,11540,0,0,False,0,True,11540,0
22614,180000,False,33,0,0,0,478,2272,3970,False,0,True,7140,0
22615,70000,False,37,0,0,0,2200,3000,1400,False,1,False,27100,0
22616,250000,False,40,0,0,0,4843,2942,1057,False,0,True,16601,0
22617,170000,False,39,0,0,0,2000,1685,1231,False,0,True,6721,0
22618,160000,False,34,0,0,0,1100,240,236,False,0,False,7602,0
22619,80000,False,36,2,0,0,1300,5000,0,True,1,False,19300,4
22620,400000,False,49,1,0,0,877,33508,9506,False,0,False,62604,1
22622,130000,False,44,0,0,0,4000,6097,4085,False,0,False,23217,0
22624,90000,False,41,0,0,0,10000,3519,5014,False,0,True,26812,0
22625,210000,False,44,0,0,0,3379,3469,4380,False,0,False,21755,0
22627,200000,False,35,0,0,0,2000,2000,2000,False,0,True,11300,0
22628,180000,False,37,2,0,0,326,326,480,True,1,True,7143,2
22630,350000,False,38,0,0,0,3061,2181,8071,False,0,True,27789,0
22631,200000,False,41,1,0,0,0,650,0,False,0,True,739,1
22633,230000,False,38,1,0,0,1547,7247,828,False,1,True,17570,1
22634,230000,False,43,0,0,0,390,0,780,True,1,True,1170,0
22635,50000,False,38,0,0,0,1800,1800,1800,False,0,True,9200,0
22636,300000,False,47,0,0,0,7055,5536,5052,False,0,False,26437,0
22637,230000,False,45,0,0,0,1500,3000,3000,False,0,True,11640,0
22638,50000,False,44,0,0,0,1986,1452,1200,False,0,True,33350,0
22639,150000,False,34,0,0,0,1070,35755,2000,False,1,False,43756,0
22640,260000,False,33,0,0,0,2606,3749,1900,False,1,False,15979,0
22641,320000,False,33,0,0,0,1661,1060,4070,True,0,True,20598,0
22642,100000,False,49,0,0,0,2500,43075,2750,False,0,True,56728,0
22643,60000,False,37,1,0,0,0,0,0,False,0,True,649,1
22645,500000,False,38,0,0,0,3527,3030,3028,False,0,True,16722,0
22646,450000,False,34,0,0,0,20000,3703,15000,False,0,True,83703,0
22647,30000,False,42,0,0,0,1371,1210,1000,True,0,True,36017,0
22649,180000,False,43,0,0,0,316,316,396,False,0,True,8036,0
22650,320000,False,35,0,0,0,3571,311,8088,False,0,False,20380,0
22651,250000,False,37,0,0,0,3424,3317,3023,False,1,False,18654,0
22652,30000,False,34,0,0,0,1700,1440,1409,False,0,False,7456,0
22653,360000,False,34,0,0,0,5000,1166,1297,False,0,True,7463,0
22654,360000,False,43,0,0,0,805,1071,15604,False,0,True,28469,0
22655,150000,False,36,0,0,0,13447,17914,25349,False,1,True,82161,0
22656,400000,False,39,0,2,0,31,5316,8858,False,0,True,50089,2
22658,80000,False,45,0,0,0,3329,2939,3627,False,0,True,19216,0
22659,140000,False,37,0,0,0,4411,3957,5241,False,0,True,21485,0
22660,150000,False,48,0,0,0,10011,6200,5874,False,0,False,45247,0
22661,480000,False,40,0,0,0,12871,7169,6749,False,0,True,52666,0
22662,200000,False,41,0,0,0,0,0,0,False,0,True,504,0
22663,180000,False,29,0,0,0,2903,2458,305,False,1,False,5666,0
22664,260000,False,30,0,0,0,3459,0,0,False,1,False,4609,0
22665,450000,False,33,1,0,2,11420,0,2243,False,1,True,17985,3
22666,140000,False,33,0,0,0,6000,5000,4000,False,0,True,88000,0
22667,220000,False,43,0,0,0,8100,8100,7000,True,0,True,39700,0
22668,100000,False,39,0,0,0,1357,1000,380,False,0,True,6804,0
22669,160000,False,41,0,0,0,550,550,550,False,0,True,3300,0
22670,140000,False,36,0,0,0,3508,10027,5008,False,0,True,30568,0
22672,460000,False,30,0,0,0,0,0,0,False,1,False,630,0
22673,50000,False,31,0,0,0,1750,3016,1000,False,0,False,21166,0
22674,100000,False,31,0,0,0,19922,21000,1133,False,1,True,67468,0
22675,150000,False,31,0,0,0,6000,2000,2000,False,0,False,14300,0
22676,460000,False,32,0,0,0,3282,6000,5714,False,1,True,27644,0
22677,360000,False,32,0,0,0,1058,3494,6339,False,0,False,95557,0
22678,180000,False,33,0,0,0,1550,4278,334,False,1,False,27272,0
22679,470000,False,42,0,0,0,2474,1751,1012,False,1,True,32516,0
22680,320000,False,44,1,0,2,508,0,0,False,0,True,11095,5
22681,360000,False,47,0,0,0,7148,8063,25217,False,0,False,51915,0
22682,60000,False,36,0,0,0,6964,1013,5254,False,0,True,21411,0
22683,310000,False,39,0,0,0,1275,1572,240,False,1,True,10642,0
22684,140000,False,36,0,0,0,1788,2182,2041,False,0,True,39708,0
22685,450000,False,43,0,0,0,8692,7010,15998,False,0,True,54224,0
22686,210000,False,30,0,2,0,725,380,705,False,0,True,3925,2
22687,180000,False,33,0,0,0,1640,1586,1758,True,1,False,10181,0
22688,360000,False,38,0,0,0,0,0,0,False,0,False,0,0
22690,340000,False,34,0,0,0,1310,3011,5000,False,0,False,11659,0
22693,180000,False,32,1,0,0,0,0,0,True,0,True,800,1
22694,360000,False,32,0,0,0,20104,4816,2061,False,1,False,47881,0
22695,340000,False,34,0,0,0,9500,9780,9425,False,1,True,50205,0
22696,200000,False,35,0,0,0,5000,6000,6000,False,0,True,35000,0
22697,80000,False,36,0,0,0,0,0,0,False,0,False,0,0
22699,150000,False,31,0,0,0,416,416,416,False,0,True,41959,0
22701,500000,False,41,0,0,0,15000,13000,10000,False,0,True,68000,0
22702,340000,False,47,0,0,0,7000,14000,0,False,0,True,34000,2
22703,500000,False,34,0,0,0,5606,17501,2194,False,0,False,30523,0
22704,240000,False,31,0,0,0,8000,7000,50000,False,0,False,81302,4
22705,80000,False,34,0,0,0,4000,1000,1388,False,0,False,15319,0
22706,200000,False,37,1,0,0,0,2844,0,False,1,True,2960,1
22707,230000,False,31,0,0,0,3937,6164,3612,False,0,False,30012,0
22708,300000,False,36,0,0,0,0,0,0,False,0,True,379,0
22709,140000,False,36,0,0,0,341,165,1031,True,0,True,2887,0
22710,300000,False,33,0,0,0,142,0,0,False,1,False,142,0
22711,360000,False,34,0,0,0,0,0,0,True,0,False,0,0
22712,320000,False,35,0,0,0,6000,6048,6000,True,0,True,33048,0
22714,170000,False,30,0,0,0,7200,7405,6022,False,0,True,35048,0
22715,300000,False,41,0,0,0,6983,3331,1760,False,1,True,12965,0
22716,60000,False,44,0,0,0,0,0,0,False,0,False,0,0
22717,240000,False,36,0,0,0,19000,10000,7000,False,0,True,64000,0
22718,500000,False,44,0,0,0,1275,0,0,False,0,False,2575,0
22719,230000,False,45,0,0,0,17094,8786,32467,False,0,True,82208,0
22720,290000,False,35,0,0,0,1600,1700,2015,False,0,False,9315,0
22721,60000,False,35,0,0,0,2300,2600,2000,False,0,True,10800,0
22722,100000,False,35,0,0,0,3500,4000,5700,False,0,False,21207,0
22723,270000,False,36,0,0,0,0,24679,4893,False,0,False,50818,0
22726,100000,False,32,0,0,2,9814,443,1196,False,1,False,15081,2
22727,90000,False,31,1,0,0,0,0,0,False,1,False,0,1
22728,280000,False,44,0,0,0,12360,20721,0,True,0,True,52893,0
22729,150000,False,38,0,0,0,0,1597,0,False,0,True,4082,0
22730,70000,False,40,0,0,2,780,0,390,False,0,True,1950,2
22731,180000,False,32,0,0,0,2889,1165,4685,False,1,False,13010,0
22732,190000,False,33,0,0,0,10000,6000,30000,False,1,False,98000,0
22733,500000,False,38,0,0,0,7000,7000,2000,False,0,True,49002,0
22734,190000,False,47,1,2,0,92,7791,4000,False,0,True,54748,3
22735,210000,False,32,0,0,0,4581,300,1448,False,1,False,8920,0
22736,60000,False,38,0,0,0,15772,23011,9941,False,1,True,76854,0
22737,200000,False,34,0,0,0,5014,4699,7543,False,0,True,31313,0
22739,260000,False,30,0,0,0,7988,7979,6807,False,1,False,38261,0
22740,140000,False,30,0,0,0,8399,6923,5330,False,1,False,48604,0
22742,80000,False,36,0,0,0,2006,8199,2000,False,0,True,17905,0
22743,310000,False,37,0,0,0,5000,7097,7636,False,0,False,21772,0
22744,150000,False,40,0,0,0,2000,2500,1500,False,1,False,11000,2
22745,340000,False,30,0,0,0,15000,15000,15000,True,0,True,84500,0
22746,360000,False,31,0,0,0,15000,20000,3500,False,0,False,50800,0
22747,250000,False,38,2,0,0,8007,7000,8200,False,0,True,45207,2
22748,220000,False,34,0,0,0,1623,1756,2075,False,0,True,18503,0
22749,30000,False,46,1,0,0,0,0,14071,False,0,True,15660,1
22752,270000,False,33,0,0,0,3952,22438,20000,False,0,True,53977,0
22754,70000,False,40,2,0,0,2361,2482,2293,True,0,False,13522,2
22755,220000,False,45,0,0,2,8087,13,4656,False,0,True,22756,2
22756,230000,False,39,0,0,0,3798,3000,5000,True,0,True,22640,0
22757,120000,False,35,0,0,0,1550,1000,0,False,0,True,2550,0
22758,360000,False,30,0,0,0,1030,37,1642,False,0,True,97709,0
22759,210000,False,37,0,0,0,9315,7924,13421,False,0,False,48224,0
22761,500000,False,34,0,0,0,13000,13000,13000,False,1,True,78000,0
22762,180000,False,35,0,0,0,1679,2027,1774,False,0,False,17493,0
22763,180000,False,36,0,0,0,633,606,20999,False,0,True,24561,0
22766,180000,False,36,0,0,0,2240,6071,1554,True,0,False,9865,0
22768,620000,False,38,0,0,0,35703,1241,119,False,1,False,61151,0
22769,60000,False,44,0,0,0,2500,3000,2292,True,0,True,13318,0
22770,100000,False,32,0,0,0,694,1000,1000,False,1,False,6095,0
22771,200000,False,31,0,0,0,3643,2000,1000,False,1,False,9892,0
22772,50000,False,36,0,0,0,1952,1703,1444,False,0,False,8256,0
22773,200000,False,29,1,0,0,0,0,0,True,0,False,246,1
