,Credit Amount,Repay Delay Sep,Repay Delay Aug,Repay Delay Jul,Prior Pay Sep,Prior Pay Aug,Prior Pay Jul,Graduate School,Is Married,Prior Pay Total,Repay Delay Total,Defaulted
15096,50000,0,0,0,2000,2880,1950,0,False,10110,0,False
31833,80000,1,0,0,3291,5972,654,0,True,12940,3,True
3748,50000,0,0,0,390,390,390,1,False,6960,0,True
2057,300000,0,0,0,225,4019,3860,1,True,42860,0,False
36067,50000,1,2,2,1658,0,1944,0,False,9510,5,True
19900,20000,0,0,0,1000,1179,1536,0,True,3715,0,True
38855,480829,0,0,0,22326,5830,5839,0,False,37501,0,True
23680,350000,0,0,0,291,291,291,1,True,1746,0,False
27801,80000,0,0,0,2563,2837,2145,0,False,14447,0,True
14632,10000,0,0,0,5000,7000,5000,0,False,33000,0,True
6596,130000,0,0,0,3106,22511,600,0,True,29232,0,True
19596,50000,0,0,0,2182,2400,1000,0,True,25360,0,False
14154,50000,0,0,0,1800,1991,1670,0,False,8665,0,False
21948,50000,0,0,0,594,0,2643,0,False,16404,0,False
21287,200000,0,0,0,7520,6700,5130,0,False,38300,0,False
760,30000,0,0,2,7900,0,0,0,True,7900,2,False
15322,300000,0,0,0,0,0,0,0,False,0,0,True
33444,10000,0,1,0,0,966,0,0,False,966,2,True
6965,200000,0,0,0,390,11320,0,1,True,13710,0,False
9774,30000,0,0,0,1712,1400,442,0,True,4445,0,False
39691,30000,0,0,0,1574,1500,1019,0,False,7474,0,True
22750,210000,0,0,0,1088,2855,20787,1,False,35100,0,False
24264,120000,0,0,0,6000,6513,3740,0,False,26173,0,False
4221,360000,0,0,0,12534,0,0,1,False,12534,0,False
17664,100000,0,0,0,2500,1193,1000,0,True,5935,0,False
1169,420000,0,0,0,565,1923,1194,1,False,10180,0,False
37176,160000,0,0,0,5383,976,0,0,False,10111,0,True
40106,500000,0,0,0,0,0,0,0,True,0,0,True
20650,280000,0,0,0,6416,16387,2981,1,True,31892,0,False
30131,360000,1,0,0,0,0,0,0,True,0,1,True
16094,130000,0,2,0,0,990,990,0,True,5100,2,False
33164,300000,0,0,0,0,0,94,0,True,4476,0,True
31665,240000,1,0,0,5483,2933,6229,0,False,43620,1,True
22395,280000,1,2,0,0,8000,6000,0,True,34000,3,False
27044,20000,1,2,0,0,1111,431,0,False,3488,3,True
31849,230000,0,0,0,9003,4705,5110,0,True,33220,0,True
16008,30000,0,0,0,1800,1388,1501,0,True,11702,0,True
33209,240000,1,0,0,0,0,0,0,False,0,1,True
6444,360000,1,0,0,0,0,0,0,True,0,1,True
21584,120000,0,0,0,5000,5000,4620,0,False,26120,0,False
15481,220000,0,0,0,2000,1377,8011,0,False,14553,0,False
16060,420000,2,0,0,20837,1118,10658,1,True,38957,2,False
9426,360000,0,0,0,13389,3785,7527,0,True,56068,0,True
13893,100000,0,0,0,72024,4028,6006,0,False,91084,0,False
11180,70000,0,0,0,1683,3160,3000,0,True,20935,0,False
35839,30000,1,2,1,566,1191,993,0,False,5546,4,True
6659,70000,0,0,0,2352,2030,1800,0,False,12182,0,True
36732,10000,0,0,0,0,0,0,0,False,0,0,True
22898,50000,0,0,0,2100,2021,1562,0,False,35487,0,False
6800,300000,0,0,0,0,0,0,0,True,0,0,False
1399,50000,0,2,2,0,0,0,0,True,0,4,True
25286,200000,0,0,0,329,539,329,0,True,2382,0,True
2686,150000,0,0,0,13879,4000,0,1,False,19189,0,False
17468,280000,0,0,0,4573,4396,8055,0,True,37039,0,False
7974,360000,0,0,0,5702,1395,8531,1,False,15628,0,False
12383,270000,0,0,0,6500,6843,6284,0,True,30995,0,False
11456,250000,0,0,0,6720,23393,6000,1,True,57261,0,False
13189,80000,0,0,0,2300,2809,2104,0,True,12496,0,False
31330,60000,0,0,0,1593,1969,1399,0,False,11395,0,True
14568,80000,0,0,0,2100,2100,2400,0,True,10700,0,False
18758,210000,0,0,0,1075,3923,1723,1,False,17826,2,True
12491,240000,0,0,0,1211,2455,64395,0,False,75848,0,False
39506,120000,0,0,0,2363,2505,636,0,False,9869,2,True
1098,140000,1,0,0,1140,17227,0,1,False,24079,1,False
24072,60000,1,2,0,0,1000,1226,0,False,5326,5,True
18757,50000,0,0,0,390,390,390,0,False,2340,0,False
37514,50000,0,0,0,2083,1939,1586,0,True,9938,0,True
28287,80000,0,0,0,1173,1414,177,0,False,3853,2,True
39446,50000,0,0,0,2691,1835,1342,0,False,19897,0,True
28812,60000,0,0,0,1049,668,219,0,False,4690,1,True
29964,90000,0,1,0,66,1489,638,0,False,3486,1,True
13968,30000,0,0,0,2019,2511,10000,0,False,15032,0,False
13794,50000,0,0,0,2000,2050,1641,0,True,8691,0,False
27017,30000,0,0,0,1956,1339,1933,0,True,6032,0,True
26388,20000,0,0,0,1232,1046,1125,0,False,4482,0,True
30009,297166,0,0,0,18583,11577,10375,0,False,74772,0,True
7402,90000,0,0,0,4208,4022,686,0,False,15443,0,False
21455,650000,1,0,0,3000,1000,2500,1,False,17000,1,False
31588,200000,0,0,0,8171,5813,4500,0,True,33091,0,True
7107,170000,0,0,0,3000,2500,2500,1,True,16651,0,False
21967,50000,0,0,0,1963,1539,1200,0,False,50367,0,False
30234,490000,0,0,0,348,445,0,0,True,1455,0,True
27331,180000,0,0,0,1191,992,1021,0,False,5702,0,True
4211,30000,1,2,0,0,1528,651,0,False,4204,3,True
27588,30000,0,0,0,2732,1362,1903,0,False,25436,0,True
26502,350000,0,0,0,2728,2960,49,1,True,7425,0,True
5444,70000,0,0,0,3100,7172,10000,1,True,26284,0,False
40555,50000,0,0,0,1851,2234,1253,0,True,7204,0,True
1540,280000,0,0,0,8038,6000,5083,0,False,34157,0,False
14204,20000,2,0,0,1300,3200,0,0,True,7080,4,True
3666,260000,0,0,0,1476,1476,1476,1,False,28356,0,False
15351,50000,0,0,0,1200,1000,1700,0,True,11179,0,True
7411,160000,0,0,0,8977,1000,10770,0,True,47915,0,False
33045,260000,0,0,0,7201,5922,2812,0,True,26675,1,True
12706,300000,0,0,0,5400,5800,6000,0,False,34200,0,False
23141,80000,0,0,0,3700,3500,3000,0,True,16091,0,False
29659,170000,0,1,0,788,5136,3959,0,True,13736,1,True
37895,20000,0,0,0,178,669,18538,0,False,22627,0,True
29950,120000,0,1,0,0,72,0,0,False,144,2,True
456,160000,0,0,0,5401,1829,350,1,True,9074,0,False
37674,280000,0,0,0,1003,3301,1728,1,False,24524,0,True
32022,80000,0,0,1,4774,3000,3226,0,True,22125,1,True
28162,50000,0,0,0,1805,1437,1353,0,False,7577,0,True
14943,150000,0,0,0,18000,12370,6552,1,False,44253,0,False
38539,30000,1,2,0,0,1451,965,0,False,5156,3,True
17746,80000,0,0,0,1500,1511,1000,0,False,8191,0,False
24062,80000,0,0,0,2500,2671,3308,0,True,9649,0,False
4275,150000,0,0,0,2087,1212,4100,1,False,7399,0,False
4609,300000,0,0,0,1925,1656,1756,1,False,10636,0,False
14652,100000,0,0,0,2000,2000,2000,0,False,11000,0,True
33310,30000,0,0,0,2956,2956,43,0,True,10478,2,True
7129,170000,0,0,0,0,400,1000,0,True,9555,0,False
11432,120000,0,0,0,258,0,0,0,False,3130,0,False
11932,260000,0,0,0,9269,9090,9034,1,False,54081,0,False
8419,170000,0,0,0,4000,5000,5000,1,False,29000,0,False
20103,500000,0,0,0,8783,13357,16600,0,True,91405,0,False
19022,150000,0,0,0,3705,4000,3000,0,False,20705,0,False
11702,20000,0,0,0,0,390,390,0,False,14140,0,False
25672,10000,1,0,0,5000,0,127,1,True,5662,2,True
22708,50000,0,0,0,1800,9331,1500,0,True,18272,2,True
26893,200000,1,0,0,0,0,0,0,True,0,1,True
5026,50000,1,2,0,0,1200,1000,0,True,6039,3,False
17580,110000,2,0,0,2000,2000,5000,1,False,16000,4,True
35783,200000,0,0,0,0,0,257,1,False,2877,3,True
27959,310000,0,0,0,0,0,398,1,True,1767,0,True
13353,10000,1,2,0,0,1290,1298,0,False,4049,3,True
30374,40000,0,0,0,1615,1622,1390,0,True,9150,0,True
8167,280000,0,0,0,2718,2741,1630,0,True,12366,0,False
8884,20000,0,0,0,1125,1000,780,0,True,2905,0,False
19692,20000,0,0,0,1700,1174,4000,0,False,8024,0,False
19013,200000,0,0,0,4775,6579,4734,0,False,28866,0,False
37051,50000,1,0,0,27384,1689,2652,0,False,33644,3,True
13927,230000,2,0,0,5805,2965,3500,0,True,19271,2,False
28264,241197,0,0,0,5078,10171,1012,1,False,39723,0,True
10278,160000,0,0,0,3290,1140,559,1,False,8329,0,False
32916,738731,1,0,0,7881,1424,15130,0,True,64837,2,True
892,150000,1,0,0,3913,5606,10568,0,False,22466,1,False
27110,150000,0,0,0,3386,5083,2400,0,False,22275,0,True
13268,30000,0,0,0,2000,1307,2000,0,True,5908,0,True
33434,360000,1,0,0,0,0,0,0,False,0,1,True
38852,430000,0,0,0,97,2346,87,0,False,7825,0,True
35599,30000,0,0,0,1838,1436,1488,0,True,11734,0,True
16632,500000,0,0,0,2962,10457,30026,1,True,45767,0,True
35151,300000,0,0,0,0,0,0,0,False,0,0,True
951,280000,1,2,2,1000,7600,5949,1,False,30866,5,False
32465,380000,1,1,1,27,0,0,0,False,27,3,True
36125,270000,0,0,0,125,129,0,0,True,267,3,True
40372,60000,0,0,0,1442,1851,197,0,True,6400,1,True
26309,280000,0,0,0,9874,10599,10416,0,False,60723,0,True
7398,210000,0,0,0,1082,1164,10000,1,False,17246,0,False
15064,60000,0,0,0,3015,4102,0,0,False,10617,2,False
22707,30000,0,0,0,2500,3600,1390,0,False,9990,4,False
32284,340000,0,0,0,15690,13774,10961,0,False,69398,0,True
4460,30000,0,0,0,1600,2000,1500,1,False,10130,0,False
4547,20000,0,0,0,1685,0,0,0,False,1685,0,False
40329,360239,0,0,0,14192,14011,10932,0,False,64076,0,True
989,160000,0,0,0,666,403,1650,1,True,4986,0,False
1575,310000,0,0,0,4000,2000,2000,1,False,20000,0,False
32805,50000,0,0,0,1597,1294,632,0,True,5530,0,True
34143,100000,0,0,2,7984,0,3101,0,False,21671,2,True
30574,50000,0,0,0,0,0,0,0,False,0,0,True
10608,190000,0,0,0,9770,8034,0,1,True,19836,0,False
5927,50000,0,0,0,2500,3320,2000,0,False,12820,0,False
16838,160000,0,0,0,7028,5823,4764,0,True,31214,0,False
37085,140000,0,0,0,4401,4500,3575,0,False,24439,0,True
31199,250000,0,0,0,0,0,0,0,True,0,1,True
1931,50000,0,0,0,30000,2052,1034,0,True,36157,0,True
20723,30000,0,0,0,1379,1454,1276,1,False,9199,0,False
37368,30000,0,0,0,25473,1904,0,0,True,29571,1,True
31878,500000,0,0,0,746,983,136,1,False,14180,0,True
35877,50000,0,0,0,1202,1201,1024,0,False,9082,0,True
30489,80000,0,0,0,2871,2500,1854,0,True,13076,0,True
37264,180000,0,0,0,2088,5739,1197,0,False,10016,0,True
19775,100000,0,0,0,3500,4300,4400,1,False,25900,0,False
10461,500000,0,0,0,3627,3059,2670,1,True,15738,0,False
25976,30000,0,0,0,1322,3402,1522,0,False,8284,1,True
29160,160000,0,0,0,235,1498,1309,0,True,5489,2,True
32214,138051,0,0,0,2869,3220,4384,0,False,42259,2,True
40005,120000,0,0,0,1193,1271,404,0,False,22680,0,True
28545,260000,0,0,0,9690,9009,9760,0,False,50931,0,True
13096,400000,0,0,0,9066,1608,9070,1,False,22962,2,False
10172,100000,1,0,0,460,0,85,1,False,1125,1,False
30746,10000,0,0,0,2209,599,700,0,False,7391,0,True
24822,180000,1,0,0,1239,1302,1848,0,False,8371,1,True
9096,220000,0,0,0,10128,10000,5000,1,False,48128,0,False
38371,210000,0,0,0,1290,3689,3116,0,False,50064,0,True
33808,40000,1,0,0,1095,1112,1294,0,False,6203,1,True
2537,350000,1,0,0,1150,4576,0,1,True,6932,1,True
31961,70000,0,0,0,2724,2648,1729,0,False,10446,0,True
22725,130000,0,0,0,4000,5000,8000,0,False,30000,0,False
36488,300000,0,0,0,25010,6613,6105,0,False,59819,0,True
22488,100000,0,0,0,0,0,0,0,True,0,0,False
31951,50000,0,0,0,395,395,733,0,False,2787,0,True
19793,90000,1,0,0,0,0,0,1,False,0,1,False
28914,230000,0,2,0,76,2154,1859,0,False,18995,2,True
39420,30000,0,0,0,1390,1255,1018,0,False,36127,0,True
14222,90000,0,0,0,4000,3137,5094,0,False,15539,0,False
17011,180000,0,0,0,3595,3842,5760,0,True,16877,0,False
36565,20000,0,0,0,1292,4393,551,0,True,8519,1,True
15447,170000,0,0,0,2400,2200,3000,0,False,44618,0,False
9664,50000,0,0,0,1338,1011,482,0,True,4685,0,False
6308,80000,0,0,2,2245,0,267,0,False,2580,2,True
20252,260000,0,0,0,4150,4153,2913,1,True,20349,0,False
34417,20000,0,1,0,17,999,1009,0,False,2455,4,True
18865,220000,0,0,0,2000,2000,2000,0,True,12000,0,False
793,180000,0,0,0,2833,2015,5818,0,False,13294,0,False
10416,50000,0,0,2,4055,0,1767,0,True,11322,4,False
218,80000,0,0,0,258,5995,188,1,False,28957,0,False
17070,350000,0,0,0,7600,8008,7200,0,True,45008,0,False
4645,150000,0,0,0,0,0,0,0,True,0,0,False
1506,160000,1,0,0,567,4059,3100,1,True,17913,1,False
37657,80000,0,0,0,677,4145,0,0,False,22510,1,True
18708,30000,1,0,0,0,0,14071,0,True,15660,1,False
33240,160000,1,0,0,547,1149,1059,0,True,5228,2,True
40009,30000,1,0,0,1617,2000,1651,0,True,10865,1,True
11735,230000,0,0,0,2028,6997,1386,1,False,20870,0,False
28313,50000,0,1,0,573,542,113,0,False,5196,2,True
36046,10000,1,2,0,0,1215,1100,0,False,3311,3,True
27426,160000,0,0,1,5656,4426,931,0,False,19871,2,True
22176,10000,0,0,0,1136,1153,1143,0,True,4359,0,True
19782,240000,0,0,0,1188,3513,11794,1,False,18470,0,False
13202,20000,0,0,0,3077,19837,0,0,False,40760,0,False
9682,230000,0,0,0,0,0,790,0,True,3593,0,False
23465,50000,0,0,0,0,0,0,0,True,0,0,False
40232,206224,0,0,0,3512,5045,24,0,False,69973,1,True
21414,230000,0,0,0,1728,3000,3040,0,True,16780,0,False
14316,30000,0,0,0,12155,2000,1920,0,True,20817,0,True
23779,90000,0,0,2,7069,0,3500,0,True,20769,2,False
39475,130000,0,0,0,6323,4776,4468,0,False,29188,0,True
14675,110000,0,0,0,5000,5000,5000,1,False,29000,0,False
39895,360000,0,0,0,0,0,0,0,False,5,0,True
25508,200000,0,0,0,6894,8046,6389,0,False,39943,1,True
11144,130000,0,0,0,1506,1515,1287,0,False,8512,0,False
8860,140000,0,0,0,6350,2900,2950,0,False,21976,0,False
15866,580000,0,0,0,2000,10053,8017,0,False,47790,0,False
32831,30000,0,0,2,2921,0,1000,0,False,6309,2,True
6937,160000,1,0,0,0,0,708,1,True,1828,1,False
32417,110000,1,0,0,0,0,0,0,False,299,1,True
14365,30000,0,0,2,1672,0,390,0,False,2842,2,False
21972,10000,1,2,0,0,1391,1300,1,False,4091,5,True
2989,350000,0,0,0,693,0,1144,1,True,6116,0,True
12833,260000,0,0,0,2615,1586,920,1,False,7772,0,False
10473,10000,2,0,0,1000,1600,1170,0,False,14099,2,True
17751,130000,0,0,0,5000,7000,5000,0,False,26000,0,False
33921,200000,1,0,0,3118,3251,3032,0,False,17134,1,True
16193,20000,0,2,0,0,1283,1135,0,False,3478,2,True
19660,20000,1,2,0,0,572,20502,0,False,23619,3,False
32357,10000,0,0,0,1126,1142,1808,0,False,4439,0,True
30660,180000,0,0,0,4781,4334,3771,0,False,21783,0,True
15302,30000,0,0,0,0,0,0,0,True,0,0,False
2316,110000,1,0,0,780,0,0,0,False,780,1,False
28224,250000,0,2,1,595,848,4698,1,False,11665,4,True
29693,220000,1,0,0,0,0,0,1,True,0,1,True
255,300000,1,0,0,5215,0,0,0,True,5215,1,False
33392,20000,0,0,0,2090,0,42,0,False,2132,1,True
1817,130000,0,0,0,21038,729,4399,0,True,31405,0,False
16416,180000,0,0,0,911,578,578,0,True,3363,0,False
26286,300000,0,1,0,303,3091,1696,0,True,9928,2,True
39782,110000,1,0,0,2482,1787,926,0,True,6474,1,True
7913,20000,1,2,0,0,1146,532,0,True,3359,3,True
9139,70000,0,0,2,2500,0,1000,1,False,5909,2,False
22162,350000,0,0,0,20001,5045,3000,0,True,33056,0,False
24494,50000,0,0,0,3000,2871,1000,0,True,14788,0,True
5719,180000,0,0,0,3735,2231,15147,0,True,31532,0,False
16232,230000,0,0,0,9467,7697,5308,1,True,48960,0,False
32076,215810,0,0,0,5158,3670,67765,0,False,85107,0,True
10436,290000,0,0,0,0,0,0,0,True,4634,0,False
33636,380000,1,0,0,0,0,0,0,True,0,1,True
38568,240000,0,0,0,276,276,324,0,False,1707,0,True
4177,130000,0,0,0,2038,311,1000,1,False,3675,0,True
40095,70000,1,0,0,1500,1318,1504,0,False,8276,2,True
24341,70000,0,0,2,3800,0,2000,0,True,10100,4,False
5303,100000,0,0,0,1958,1953,1500,0,False,10811,2,True
23913,200000,0,0,2,4165,1700,5,0,True,35518,4,True
15551,70000,0,0,0,2000,2000,1500,1,False,10421,0,False
8775,360000,0,0,0,2500,0,0,0,True,2500,0,False
28493,169198,0,0,0,896,540,1345,0,False,86772,0,True
30819,60000,0,0,0,873,1312,873,0,False,9144,1,True
2276,90000,0,0,0,2100,2166,1400,0,False,9165,0,False
12488,450000,0,0,0,15110,40,258,0,True,15467,0,False
27393,50000,0,2,1,131,116,4597,0,False,4865,4,True
22100,230000,0,0,0,2500,2000,2000,1,False,15800,0,False
24028,30000,0,0,0,2000,4501,2396,0,True,17041,0,True
32053,100000,1,0,0,0,0,0,0,False,5,1,True
37397,50000,0,0,0,1841,2068,2617,0,False,50012,0,True
35382,20000,1,0,0,1595,1680,1461,0,False,7327,1,True
8904,50000,0,0,0,2100,2000,702,0,True,6882,0,False
23342,360000,1,0,0,0,0,0,0,True,0,1,False
34581,230000,0,0,0,3216,1678,327,1,False,6827,0,True
29667,360000,0,0,0,0,0,0,0,True,0,0,True
18196,100000,1,2,0,0,2000,3000,1,False,43000,3,False
26462,200000,1,0,0,0,0,0,0,False,458,1,True
39741,30000,0,0,0,1789,1860,968,0,False,5635,0,True
3877,80000,0,0,0,2150,0,0,0,True,2150,0,False
7825,360000,0,0,0,9667,18781,6729,0,False,51546,0,False
38126,110000,0,0,0,1408,1506,1408,0,False,7100,0,True
29342,40000,0,0,1,2563,105,2423,1,False,11869,2,True
17509,300000,0,0,0,0,0,583,0,True,2876,0,False
7834,250000,1,0,0,4190,25690,0,1,True,47740,1,True
23713,180000,0,0,0,5014,10000,10000,1,False,60117,0,False
9195,100000,0,0,2,5500,2000,2,0,True,13681,4,False
21278,420000,0,0,0,10004,11020,10238,0,True,54284,0,False
30239,50000,0,0,0,2007,1587,1120,0,False,8092,0,True
861,60000,1,0,0,0,0,2000,0,False,4000,1,False
593,70000,0,0,0,2382,2025,1000,0,True,7083,0,True
20034,130000,0,0,0,1705,817,1261,0,True,17724,0,False
26302,160000,0,0,0,767,1538,0,0,True,2642,0,True
13320,120000,0,0,0,2000,5000,0,0,False,62420,2,False
38189,50000,0,0,0,638,1023,56,0,True,3102,0,True
36549,130000,0,0,0,60,720,1038,1,False,3505,0,True
28124,70000,0,0,0,2606,3980,724,0,False,13122,0,True
4670,80000,0,0,0,0,0,0,0,True,0,0,False
39841,278766,2,0,0,9753,8716,8249,0,True,48017,2,True
24086,50000,2,0,0,1243,1267,1580,0,False,6160,2,False
23267,200000,0,0,0,2049,6104,1839,0,False,15921,0,False
5816,20000,0,0,0,1500,1408,5000,0,False,15908,0,False
26419,10000,0,0,0,1142,1124,1004,0,False,4947,0,True
36168,30000,0,0,2,3357,159,491,0,True,4772,2,True
24197,110000,0,0,0,2375,10000,3170,1,False,24247,0,False
23958,50000,0,0,0,2000,1306,1206,0,True,6741,0,False
10343,500000,0,0,0,1725,0,0,1,True,1725,0,False
16456,10000,0,0,0,1240,1200,1120,0,False,4808,2,False
21541,300000,0,0,0,0,0,0,1,False,0,0,False
18585,440000,1,0,0,0,0,17297,0,False,30794,1,False
28645,30000,0,0,0,1535,3110,0,0,False,8236,2,True
23971,250000,0,0,0,439,441,440,1,True,2790,0,False
10148,110000,2,0,0,6000,4380,3000,0,False,31380,2,True
14556,140000,0,0,0,1535,5004,1451,0,False,13184,0,False
21983,30000,2,0,0,1600,3000,1200,0,False,5939,2,False
14414,120000,0,0,0,2549,2558,2577,1,False,10660,0,True
38837,20000,0,0,0,2679,1400,1402,0,False,9049,0,True
38850,300000,0,0,0,1016,1640,42,1,False,5733,1,True
10024,120000,2,2,0,0,3507,2000,0,False,11507,4,True
15312,200000,1,0,0,0,0,0,1,False,3384,1,False
14976,350000,0,0,0,0,1638,0,1,True,1638,0,False
14621,50000,0,0,0,2000,10000,2000,1,False,21000,0,False
9234,250000,0,0,0,8099,46224,6496,0,True,82402,0,False
7651,170000,0,0,0,2855,11900,5886,0,False,41245,0,True
22754,20000,0,0,0,1292,1509,1522,0,False,28555,0,False
35554,30000,1,2,0,0,1598,1604,0,False,8100,4,True
24665,50000,1,2,2,1300,0,1310,0,True,10017,5,True
14684,100000,2,0,0,5100,2825,5000,0,False,14925,4,True
15376,250000,0,0,0,1000,3000,3000,1,False,7000,0,False
12508,80000,2,0,0,5400,3451,3577,0,False,18028,2,True
39132,30000,1,2,0,0,1509,900,0,False,4279,4,True
38624,130000,1,1,0,0,0,0,1,False,0,2,True
759,140000,0,0,0,3000,3000,3000,0,True,20000,0,False
28661,50000,1,2,0,0,2240,1335,0,False,14606,3,True
13480,20000,0,0,0,1588,1770,1200,1,False,49282,0,True
10731,360000,0,0,0,13806,12303,15005,1,True,70543,0,False
15683,280000,1,0,0,0,0,0,0,True,0,1,False
20972,170000,0,0,0,2000,2000,3000,1,False,15000,2,False
21988,10000,0,0,0,1100,1155,1500,0,False,6755,0,True
10488,30000,1,0,0,16463,1314,10000,0,False,58744,1,False
19536,200000,0,0,0,181,4126,5711,0,False,38407,0,False
23765,60000,0,0,0,22000,3000,3000,1,False,32000,0,False
39623,50000,0,0,0,0,0,0,0,False,0,0,True
6426,90000,1,2,0,3000,2773,2402,0,False,18546,5,False
23030,50000,0,0,0,1398,1431,3000,0,False,8009,2,False
33184,160000,0,0,0,0,0,0,0,True,0,0,True
33509,170000,0,0,0,2241,7649,1181,0,False,16965,0,True
30939,50000,0,0,0,735,1015,42162,0,False,53294,0,True
1485,390000,0,0,0,3500,4502,3518,1,False,19524,0,False
1872,350000,0,0,0,14599,10334,5728,1,False,56561,0,False
27736,50000,2,1,0,0,670,0,1,False,885,3,True
21603,200000,0,0,0,0,0,0,1,False,101,0,False
18678,300000,0,0,0,6983,3331,1760,1,True,12965,0,False
23395,80000,0,0,0,836,1700,836,0,True,4598,2,False
3680,240000,0,0,0,10000,13000,13265,0,True,40657,0,False
40703,70000,0,0,0,1567,1876,330,0,False,7342,0,True
13638,70000,0,0,0,8000,2000,30000,1,False,90000,0,False
3186,50000,0,0,0,4000,2000,1000,0,False,12396,0,False
28965,500000,2,0,0,6198,12768,524,1,False,37714,3,True
21758,210000,0,0,0,4534,3000,1000,0,True,13790,0,False
16342,50000,0,0,0,2000,1510,4000,0,True,9610,0,False
39272,80000,1,2,0,2,2686,1515,0,False,13492,3,True
21290,280000,0,0,0,7000,6500,6500,0,True,31494,0,False
26366,180000,0,0,0,1714,303,440,0,True,3148,2,True
33477,80000,0,0,1,2644,746,708,0,False,5814,1,True
12940,50000,0,0,0,5000,31991,1500,1,False,50691,0,False
13011,200000,0,0,0,1343,5033,3516,0,False,39541,0,False
2802,200000,0,0,0,17301,3009,26257,1,True,80055,0,False
15385,300000,0,0,0,28,342,25081,1,False,25451,0,False
2040,160000,0,0,0,52165,5000,7000,0,False,78365,0,False
37260,50000,1,2,0,0,1403,1241,0,True,7477,3,True
15674,150000,0,0,0,2538,2000,2000,0,False,73449,0,False
10277,20000,0,0,0,2000,1307,701,1,False,6233,0,False
1978,20000,0,0,2,3008,0,600,0,False,4758,2,False
25167,30000,1,0,0,1342,1500,1437,0,False,8186,2,True
23705,120000,0,0,0,0,1085,193,1,True,3614,0,False
18524,50000,0,0,0,2200,2100,2228,0,True,9178,0,True
40712,60000,0,1,1,0,0,5438,1,False,5612,3,True
6987,100000,0,0,0,4500,3000,3000,0,True,19500,0,False
24003,220000,1,0,0,0,0,0,1,True,6354,1,False
10149,50000,0,0,0,2010,1500,1000,0,False,7410,0,False
26520,50000,0,0,1,10426,2009,0,0,True,15474,3,True
19584,30000,2,2,0,0,1800,1370,0,True,7348,4,True
31962,50000,0,0,0,1207,3023,19,0,False,36172,1,True
8737,100000,0,0,0,1633,2043,4830,0,False,12813,0,True
21474,100000,0,0,0,3000,2500,10000,1,False,24425,0,False
17315,80000,0,0,0,1600,2000,1703,0,True,18653,0,False
24219,10000,0,0,0,1500,1400,1000,1,False,7507,0,False
7268,210000,0,0,0,2059,2576,36120,0,False,46246,0,False
23842,150000,0,0,0,9640,9976,1595,0,True,39445,0,False
38359,280000,0,0,0,8331,12192,3024,1,True,46779,0,True
2317,50000,1,0,2,9195,0,1831,1,False,14652,3,True
38291,10000,0,0,0,2252,1133,495,0,False,5881,1,True
11255,70000,0,0,0,1308,15006,3000,0,False,50614,0,False
21267,250000,0,0,0,69032,2138,1566,1,False,77266,0,False
12478,200000,0,0,0,3943,1443,1443,1,True,11158,0,False
13578,50000,0,0,0,2000,3334,27,0,True,7153,2,False
31631,265523,1,0,0,10183,9558,14879,0,False,55210,1,True
19117,330000,2,0,0,10300,21400,0,1,False,60408,4,True
33236,30000,0,0,0,1990,2483,1987,0,False,12498,0,True
26336,40000,0,0,0,1974,1224,1024,0,False,8175,0,True
38218,180000,0,0,0,316,316,316,0,False,1977,0,True
3378,80000,0,0,0,3150,2000,6000,1,False,12454,0,False
